Unnamed: 0,Review,Cleaned_Review,Relevance_Score
"Mua tổng cộng 3 cái rồi, shop giao siu tốc

ai cần 13promax 128G ios 15.6 pin 98% như mới liên hệ 0909216743, như mới nhe, quận 7","mua tng cng  ci ri shop giao siu tc

ai cn promax g ios  pin  nh mi lin h  nh mi nhe qun ","['mua', 'tng', 'cng', 'ci', 'ri', 'shop', 'giao', 'siu', 'tc', 'ai', 'cn', 'promax', 'g', 'ios', 'pin', 'nh', 'mi', 'lin', 'h', 'nh', 'mi', 'nhe', 'qun']",50
"Tính năng nổi bật:Tuyệt vời
Đúng với mô tả:Đúng
Chất lượng sản phẩm:ngoài mong đợi","tnh nng ni bttuyt vi
ng vi m tng
cht lng sn phmngoi mong i","['tnh', 'nng', 'ni', 'bttuyt', 'vi', 'ng', 'vi', 'm', 'tng', 'cht', 'lng', 'sn', 'phmngoi', 'mong', 'i']",50
"Chất lượng sản phẩm:titan
Đúng với mô tả:ddusng
Tính năng nổi bật:chat

Giao đúng hàng chat lương oke , phu hop gia tien , se ung ho lần sau","cht lng sn phmtitan
ng vi m tddusng
tnh nng ni btchat

giao ng hng chat lng oke  phu hop gia tien  se ung ho ln sau","['cht', 'lng', 'sn', 'phmtitan', 'ng', 'vi', 'm', 'tddusng', 'tnh', 'nng', 'ni', 'btchat', 'giao', 'ng', 'hng', 'chat', 'lng', 'oke', 'phu', 'hop', 'gia', 'tien', 'se', 'ung', 'ho', 'ln', 'sau']",50
"Tính năng nổi bật:ios
Đúng với mô tả:đúng
Chất lượng sản phẩm:ok

Nói chung sau 1 tháng trải nghiệm thì thấy sản phẩm tương đối ổn định. Mua của shop mall nên cũng yên tâm. Mỗi tội yêu cầu xuất hóa đơn điện tử của shop hơi lâu. Đang dùng hệ điều hành android quen chuyển sang iPhone còn hơi nỡ ngỡ. Điều đáng nói là máy rất hay bị nóng. Và sạc 1/ngày với tốc độ dùng ít","tnh nng ni btios
ng vi m tng
cht lng sn phmok

ni chung sau  thng tri nghim th thy sn phm tng i n nh mua ca shop mall nn cng yn tm mi ti yu cu xut ha n in t ca shop hi lu ang dng h iu hnh android quen chuyn sang iphone cn hi n ng iu ng ni l my rt hay b nng v sc ngy vi tc  dng t","['tnh', 'nng', 'ni', 'btios', 'ng', 'vi', 'm', 'tng', 'cht', 'lng', 'sn', 'phmok', 'ni', 'chung', 'sau', 'thng', 'tri', 'nghim', 'th', 'thy', 'sn', 'phm', 'tng', 'i', 'n', 'nh', 'mua', 'ca', 'shop', 'mall', 'nn', 'cng', 'yn', 'tm', 'mi', 'ti', 'yu', 'cu', 'xut', 'ha', 'n', 'in', 't', 'ca', 'shop', 'hi', 'lu', 'ang', 'dng', 'h', 'iu', 'hnh', 'android', 'quen', 'chuyn', 'sang', 'iphone', 'cn', 'hi', 'n', 'ng', 'iu', 'ng', 'ni', 'l', 'my', 'rt', 'hay', 'b', 'nng', 'v', 'sc', 'ngy', 'vi', 'tc', 'dng', 't']",50
"Chất lượng sản phẩm:máy chuẩn
Đúng với mô tả:đẹp

Một sp đáng để trải nghiệm và sử dụng.  Nên mua sp này","cht lng sn phmmy chun
ng vi m tp

mt sp ng  tri nghim v s dng  nn mua sp ny","['cht', 'lng', 'sn', 'phmmy', 'chun', 'ng', 'vi', 'm', 'tp', 'mt', 'sp', 'ng', 'tri', 'nghim', 'v', 's', 'dng', 'nn', 'mua', 'sp', 'ny']",50
"Chất lượng sản phẩm:Tuyệt vòi
Đúng với mô tả:sản phẩm đúng mô ta
Tính năng nổi bật:cấu hình mạnh. âm thanh rõ. chụp ảnh quá xuất sắc

Đã nhận san phẩm đóng gói can thận. Giao hàng nhanh. Hình ảnh tính chất minh họa","cht lng sn phmtuyt vi
ng vi m tsn phm ng m ta
tnh nng ni btcu hnh mnh m thanh r chp nh qu xut sc

 nhn san phm ng gi can thn giao hng nhanh hnh nh tnh cht minh ha","['cht', 'lng', 'sn', 'phmtuyt', 'vi', 'ng', 'vi', 'm', 'tsn', 'phm', 'ng', 'm', 'ta', 'tnh', 'nng', 'ni', 'btcu', 'hnh', 'mnh', 'm', 'thanh', 'r', 'chp', 'nh', 'qu', 'xut', 'sc', 'nhn', 'san', 'phm', 'ng', 'gi', 'can', 'thn', 'giao', 'hng', 'nhanh', 'hnh', 'nh', 'tnh', 'cht', 'minh', 'ha']",50
"Là khách hàng lâu năm, nay Shopee x Apple đặc quyền custom cho mình được sử dụng song song 2 cổng luôn á. Được nhân viên bên Shopee gọi điện đặt hàng giùm luôn, bảo giảm giá cho anh luôn ạ. Tiếc quá mới mua 14prm chưa được 1 tháng nữa, báo sớm có tốt hơn không nè.",l khch hng lu nm nay shopee x apple c quyn custom cho mnh c s dng song song  cng lun  c nhn vin bn shopee gi in t hng gim lun bo gim gi cho anh lun  tic qu mi mua prm cha c  thng na bo sm c tt hn khng n,"['l', 'khch', 'hng', 'lu', 'nm', 'nay', 'shopee', 'x', 'apple', 'c', 'quyn', 'custom', 'cho', 'mnh', 'c', 's', 'dng', 'song', 'song', 'cng', 'lun', 'c', 'nhn', 'vin', 'bn', 'shopee', 'gi', 'in', 't', 'hng', 'gim', 'lun', 'bo', 'gim', 'gi', 'cho', 'anh', 'lun', 'tic', 'qu', 'mi', 'mua', 'prm', 'cha', 'c', 'thng', 'na', 'bo', 'sm', 'c', 'tt', 'hn', 'khng', 'n']",50
"Giao hàng nhanh, nguyên seal, hàng chất lượng, uy tín, đáng để mua",giao hng nhanh nguyn seal hng cht lng uy tn ng  mua,"['giao', 'hng', 'nhanh', 'nguyn', 'seal', 'hng', 'cht', 'lng', 'uy', 'tn', 'ng', 'mua']",50
"Viettel TB: Gói ST5K đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",viettel tb gi stk  kt thc  bit cc u i khc truy cp httpsviettelvngoidata hoc bm gi  chi tit lh   trn trng,"['viettel', 'tb', 'gi', 'stk', 'kt', 'thc', 'bit', 'cc', 'u', 'i', 'khc', 'truy', 'cp', 'httpsviettelvngoidata', 'hoc', 'bm', 'gi', 'chi', 'tit', 'lh', 'trn', 'trng']",50
Sản phẩm chính hãng. Đóng gói cẩn thận. Giao hàng nhanh. Hài lòng,sn phm chnh hng ng gi cn thn giao hng nhanh hi lng,"['sn', 'phm', 'chnh', 'hng', 'ng', 'gi', 'cn', 'thn', 'giao', 'hng', 'nhanh', 'hi', 'lng']",50
"Mê xỉuuuu 🧸
Chời ơi ta nói siêu xinh, mặc lên mát rượi luôn á 🧏🏻‍♀️
1️⃣❌❌/bộ 

Em gom 2,3 hôm ship, em xinn ghị luôn 2 màu để mặc thay đổii awww vì lâu lắm rồi mới có bộ mặc ưng vậy cà 🥲 cái chất nó phê, mượt mịn lắm luôn tin em đi

✅ Full 2 Màu: Xanh - Hồng 
✅ Bảng size : S-M-L (40-60kg)","m xuuuu 
chi i ta ni siu xinh mc ln mt ri lun  
b 

em gom  hm ship em xinn gh lun  mu  mc thay ii awww v lu lm ri mi c b mc ng vy c  ci cht n ph mt mn lm lun tin em i

 full  mu xanh  hng 
 bang size  sml kg","['m', 'xuuuu', 'chi', 'i', 'ta', 'ni', 'siu', 'xinh', 'mc', 'ln', 'mt', 'ri', 'lun', 'b', 'em', 'gom', 'hm', 'ship', 'em', 'xinn', 'gh', 'lun', 'mu', 'mc', 'thay', 'ii', 'awww', 'v', 'lu', 'lm', 'ri', 'mi', 'c', 'b', 'mc', 'ng', 'vy', 'c', 'ci', 'cht', 'n', 'ph', 'mt', 'mn', 'lm', 'lun', 'tin', 'em', 'i', 'full', 'mu', 'xanh', 'hng', 'bang', 'size', 'sml', 'kg']",50
"Giao hàng nhanh, đc deal giá hời, vdeo minh hoạ thôi ạ, hài lòng",giao hng nhanh c deal gi hi vdeo minh ho thi  hi lng,"['giao', 'hng', 'nhanh', 'c', 'deal', 'gi', 'hi', 'vdeo', 'minh', 'ho', 'thi', 'hi', 'lng']",50
Đóng gói sản phẩm chắc chắn nhưng giao lâu đặt 7.7 đến 10.7 mới nhận được 🥲,ng gi sn phm chc chn nhng giao lu t  n  mi nhn c,"['ng', 'gi', 'sn', 'phm', 'chc', 'chn', 'nhng', 'giao', 'lu', 't', 'n', 'mi', 'nhn', 'c']",50
"Tính năng nổi bật:Nguyen seal

Hàng nguyên zin. Dùng gần 1 tuần ok , ko có vấn đề
Gì. Săn sale mua 30 củ tròn","tnh nng ni btnguyen seal

hng nguyn zin dng gn  tun ok  ko c vn 
g sn sale mua  c trn","['tnh', 'nng', 'ni', 'btnguyen', 'seal', 'hng', 'nguyn', 'zin', 'dng', 'gn', 'tun', 'ok', 'ko', 'c', 'vn', 'g', 'sn', 'sale', 'mua', 'c', 'trn']",50
"Đag xài thấy ok chưa thấy gì :)))))
Chụp hình quay phim ok phết mn ơi
Chức năng thì k phải bàn vì review nhiều r","ag xi thy ok cha thy g 
chp hnh quay phim ok pht mn i
chc nng th k phi bn v review nhiu r","['ag', 'xi', 'thy', 'ok', 'cha', 'thy', 'g', 'chp', 'hnh', 'quay', 'phim', 'ok', 'pht', 'mn', 'i', 'chc', 'nng', 'th', 'k', 'phi', 'bn', 'v', 'review', 'nhiu', 'r']",50
Đã nhận dc hàng đúng 1 ngày giao nhanh quá . Máy mua tặng nên ko rõ chất lượng ntn chúc shop đông khách đắt hàng sẽ ủng hộ thêm,nhn dc hng ng  ngy giao nhanh qu  my mua tng nn ko r cht lng ntn chc shop ng khch t hng s ng h thm,"['nhn', 'dc', 'hng', 'ng', 'ngy', 'giao', 'nhanh', 'qu', 'my', 'mua', 'tng', 'nn', 'ko', 'r', 'cht', 'lng', 'ntn', 'chc', 'shop', 'ng', 'khch', 't', 'hng', 's', 'ng', 'h', 'thm']",50
Sản phẩm tốt. Chất lượng cao. Giao hàng nhanh đóng gói chặt chẽ,sn phm tt cht lng cao giao hng nhanh ng gi cht ch,"['sn', 'phm', 'tt', 'cht', 'lng', 'cao', 'giao', 'hng', 'nhanh', 'ng', 'gi', 'cht', 'ch']",50
Hàng chính hãng apple. New seal màu đẹp . Săn sale được giá rất tốt.,hng chnh hng apple new seal mu p  sn sale c gi rt tt,"['hng', 'chnh', 'hng', 'apple', 'new', 'seal', 'mu', 'p', 'sn', 'sale', 'c', 'gi', 'rt', 'tt']",50
"Chuc mung quy khach may man nhan duoc 5GB data toc do cao tu chuong trinh CHAO DON NAM RONG - QUAY VONG PHAT LOC cua Vietnamobile, han su dung den het ngay 22/02/2024.Chi tiet LH 789 (0d).",chuc mung quy khach may man nhan duoc gb data toc do cao tu chuong trinh chao don nam rong  quay vong phat loc cua vietnamobile han su dung den het ngay chi tiet lh  d,"['chuc', 'mung', 'quy', 'khach', 'may', 'man', 'nhan', 'duoc', 'gb', 'data', 'toc', 'do', 'cao', 'tu', 'chuong', 'trinh', 'chao', 'don', 'nam', 'rong', 'quay', 'vong', 'phat', 'loc', 'cua', 'vietnamobile', 'han', 'su', 'dung', 'den', 'het', 'ngay', 'chi', 'tiet', 'lh', 'd']",50
"Đúng với mô tả:ok
Tính năng nổi bật:ok
Chất lượng sản phẩm:ok

Hình ảnh chỉ mang tính chất nhận xu. Cảm ơn đã giao hàng","ng vi m tok
tnh nng ni btok
cht lng sn phmok

hnh nh ch mang tnh cht nhn xu cm n  giao hng","['ng', 'vi', 'm', 'tok', 'tnh', 'nng', 'ni', 'btok', 'cht', 'lng', 'sn', 'phmok', 'hnh', 'nh', 'ch', 'mang', 'tnh', 'cht', 'nhn', 'xu', 'cm', 'n', 'giao', 'hng']",50
"Tính năng nổi bật:chụp ảnh quá đẹp
Chất lượng sản phẩm:trên cả fuyeetj vời
Đúng với mô tả:chuẩn mô tả nhà sản xuất luôn","tnh nng ni btchp nh qu p
cht lng sn phmtrn c fuyeetj vi
ng vi m tchun m t nh sn xut lun","['tnh', 'nng', 'ni', 'btchp', 'nh', 'qu', 'p', 'cht', 'lng', 'sn', 'phmtrn', 'c', 'fuyeetj', 'vi', 'ng', 'vi', 'm', 'tchun', 'm', 't', 'nh', 'sn', 'xut', 'lun']",50
"Giao hàng nhanh chóng
Đúng chính hãng apple vietnamese
Đóng gói oke","giao hng nhanh chng
ng chnh hng apple vietnamese
ng gi oke","['giao', 'hng', 'nhanh', 'chng', 'ng', 'chnh', 'hng', 'apple', 'vietnamese', 'ng', 'gi', 'oke']",50
(TB) Nạp thẻ ngay - Ưu đãi đến tay! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào  ngày. Ưu đãi hấp dẫn khi nạp thẻ tại h/shop.vnpt.vnnap-the.html . CSKH: 18001091 (0đ).,tb np th ngay  u i n tay vinaphone tng ring qu khch  gi tr th np vo  ngy u i hp dn khi np th ti hshopvnptvnnapthehtml  cskh,"['tb', 'np', 'th', 'ngay', 'u', 'i', 'n', 'tay', 'vinaphone', 'tng', 'ring', 'qu', 'khch', 'gi', 'tr', 'th', 'np', 'vo', 'ngy', 'u', 'i', 'hp', 'dn', 'khi', 'np', 'th', 'ti', 'hshopvnptvnnapthehtml', 'cskh']",50
"hàng được bọc cẩn thận, lần đầu mua hàng giá trị cao trên shopee 👍",hng c bc cn thn ln u mua hng gi tr cao trn shopee,"['hng', 'c', 'bc', 'cn', 'thn', 'ln', 'u', 'mua', 'hng', 'gi', 'tr', 'cao', 'trn', 'shopee']",50
"Lần đầu mua điện thoại giá cao online nên cũng hơi rén nhưng hàng nhận về dùng khá ok, hàng chính hãng nên khá yên tâm, shop tư vấn nhiệt tình, nhưng giao hơi lâu",ln u mua in thoi gi cao online nn cng hi rn nhng hng nhn v dng kh ok hng chnh hng nn kh yn tm shop t vn nhit tnh nhng giao hi lu,"['ln', 'u', 'mua', 'in', 'thoi', 'gi', 'cao', 'online', 'nn', 'cng', 'hi', 'rn', 'nhng', 'hng', 'nhn', 'v', 'dng', 'kh', 'ok', 'hng', 'chnh', 'hng', 'nn', 'kh', 'yn', 'tm', 'shop', 't', 'vn', 'nhit', 'tnh', 'nhng', 'giao', 'hi', 'lu']",50
Mua new seal đàng hoàng active lên dùng 2 hôm lòi đâu ra bụi trong camera rõ to nhìn bằng mắt thường vẫn có thể thấy . Bấm hoàn trả hàng hoàn tiền shopee báo máy đã active không được đổi trả. Bỏ ra số tiền không hề nhỏ mà nhận lại được cây máy không chuẩn,mua new seal ng hong active ln dng  hm li u ra bi trong camera r to nhn bng mt thng vn c th thy  bm hon tr hng hon tin shopee bo my  active khng c i tr b ra s tin khng h nh m nhn li c cy my khng chun,"['mua', 'new', 'seal', 'ng', 'hong', 'active', 'ln', 'dng', 'hm', 'li', 'u', 'ra', 'bi', 'trong', 'camera', 'r', 'to', 'nhn', 'bng', 'mt', 'thng', 'vn', 'c', 'th', 'thy', 'bm', 'hon', 'tr', 'hng', 'hon', 'tin', 'shopee', 'bo', 'my', 'active', 'khng', 'c', 'i', 'tr', 'b', 'ra', 's', 'tin', 'khng', 'h', 'nh', 'm', 'nhn', 'li', 'c', 'cy', 'my', 'khng', 'chun']",50
"100 điểm giao hàng nhanh, chất lượng tốt! Lần sau vẫn ủng hộ shop",im giao hng nhanh cht lng tt ln sau vn ng h shop,"['im', 'giao', 'hng', 'nhanh', 'cht', 'lng', 'tt', 'ln', 'sau', 'vn', 'ng', 'h', 'shop']",50
"Chất lượng sản phẩm:giao nhanh đảm bảo

Mới. iPhone 15 · Chip A16 Bionic với GPU 5 lõi · Hệ thống camera kép tiên tiến. Camera Chính 48MP Telephoto 2x. Camera Ultra Wide · Thời gian xem video lên đến ...","cht lng sn phmgiao nhanh m bo

mi iphone   chip a bionic vi gpu  li  h thng camera kp tin tin camera chnh mp telephoto x camera ultra wide  thi gian xem video ln n ","['cht', 'lng', 'sn', 'phmgiao', 'nhanh', 'm', 'bo', 'mi', 'iphone', 'chip', 'a', 'bionic', 'vi', 'gpu', 'li', 'h', 'thng', 'camera', 'kp', 'tin', 'tin', 'camera', 'chnh', 'mp', 'telephoto', 'x', 'camera', 'ultra', 'wide', 'thi', 'gian', 'xem', 'video', 'ln', 'n']",50
"Đúng với mô tả:đúng luôn
Chất lượng sản phẩm:rất ok và đep
Tính năng nổi bật:ok lắm nha shop","ng vi m tng lun
cht lng sn phmrt ok v ep
tnh nng ni btok lm nha shop","['ng', 'vi', 'm', 'tng', 'lun', 'cht', 'lng', 'sn', 'phmrt', 'ok', 'v', 'ep', 'tnh', 'nng', 'ni', 'btok', 'lm', 'nha', 'shop']",50
Giao hàng nhanh điện thoại đúng chính hãng mà mình đặt mua hàng,giao hng nhanh in thoi ng chnh hng m mnh t mua hng,"['giao', 'hng', 'nhanh', 'in', 'thoi', 'ng', 'chnh', 'hng', 'm', 'mnh', 't', 'mua', 'hng']",50
"Chất lượng sản phẩm:tuyệt vời
Tính năng nổi bật:tốt

Shop uy tín nha cứ mạnh dạn mà mua","cht lng sn phmtuyt vi
tnh nng ni bttt

shop uy tn nha c mnh dn m mua","['cht', 'lng', 'sn', 'phmtuyt', 'vi', 'tnh', 'nng', 'ni', 'bttt', 'shop', 'uy', 'tn', 'nha', 'c', 'mnh', 'dn', 'm', 'mua']",50
"Chất lượng sản phẩm:tot

hôm nay trời thật là đẹp hdjd jshd jdndb jsbdb jendb jdndb jdbdb jdbdb jdbd  bxbxd jdbdb ndbdb jdbd jdbdbbđj","cht lng sn phmtot

hm nay tri tht l p hdjd jshd jdndb jsbdb jendb jdndb jdbdb jdbdb jdbd  bxbxd jdbdb ndbdb jdbd jdbdbbj","['cht', 'lng', 'sn', 'phmtot', 'hm', 'nay', 'tri', 'tht', 'l', 'p', 'hdjd', 'jshd', 'jdndb', 'jsbdb', 'jendb', 'jdndb', 'jdbdb', 'jdbdb', 'jdbd', 'bxbxd', 'jdbdb', 'ndbdb', 'jdbd', 'jdbdbbj']",50
"shop đóng gói hàng kĩ càng, bọc nhiều túi chống sốc, giao hàng nhanh chóng, sản phẩm đẹp lắm ạ",shop ng gi hng k cng bc nhiu ti chng sc giao hng nhanh chng sn phm p lm,"['shop', 'ng', 'gi', 'hng', 'k', 'cng', 'bc', 'nhiu', 'ti', 'chng', 'sc', 'giao', 'hng', 'nhanh', 'chng', 'sn', 'phm', 'p', 'lm']",50
Giao hàng cực nhanh luôn...hàng chính hãng nên cũng khá yên tâm,giao hng cc nhanh lunhng chnh hng nn cng kh yn tm,"['giao', 'hng', 'cc', 'nhanh', 'lunhng', 'chnh', 'hng', 'nn', 'cng', 'kh', 'yn', 'tm']",50
Hàng chính hãng giao nhanh trong ngày đầu tiên 29.09.2023,hng chnh hng giao nhanh trong ngy u tin,"['hng', 'chnh', 'hng', 'giao', 'nhanh', 'trong', 'ngy', 'u', 'tin']",50
Trộm vía mua máy ship kịp tết và trộm vía ko lỗi lầm gì lại còn đc voucher mua đc giá cực tốt,trm va mua my ship kp tt v trm va ko li lm g li cn c voucher mua c gi cc tt,"['trm', 'va', 'mua', 'my', 'ship', 'kp', 'tt', 'v', 'trm', 'va', 'ko', 'li', 'lm', 'g', 'li', 'cn', 'c', 'voucher', 'mua', 'c', 'gi', 'cc', 'tt']",50
"Chất lượng sản phẩm không có gì phải bàn cãi, áp được mã giảm giá nên cũng ok",cht lng sn phm khng c g phi bn ci p c m gim gi nn cng ok,"['cht', 'lng', 'sn', 'phm', 'khng', 'c', 'g', 'phi', 'bn', 'ci', 'p', 'c', 'm', 'gim', 'gi', 'nn', 'cng', 'ok']",50
"Giao nhanh,
Shipper thân thiện, 
Đặt shop rẻ hơn bên ngoài đc kha khá
Máy đẹp hoàn hảo, có điều pin k như kì vọng","giao nhanh
shipper thn thin 
t shop r hn bn ngoi c kha kh
my p hon ho c iu pin k nh k vng","['giao', 'nhanh', 'shipper', 'thn', 'thin', 't', 'shop', 'r', 'hn', 'bn', 'ngoi', 'c', 'kha', 'kh', 'my', 'p', 'hon', 'ho', 'c', 'iu', 'pin', 'k', 'nh', 'k', 'vng']",50
"Đặt ngày 15, ngày 17 là nhận được hàng. Đóng gói cẩn thận. Chuẩn máy chưa kích hoạt, giá rẻ hơn mua ngoài",t ngy  ngy  l nhn c hng ng gi cn thn chun my cha kch hot gi r hn mua ngoi,"['t', 'ngy', 'ngy', 'l', 'nhn', 'c', 'hng', 'ng', 'gi', 'cn', 'thn', 'chun', 'my', 'cha', 'kch', 'hot', 'gi', 'r', 'hn', 'mua', 'ngoi']",50
"Tính năng nổi bật:tuyệt vời
Chất lượng sản phẩm:tốt
Đúng với mô tả:dungs

Hàng giao nhanh đóng gói cẩn thận mẫu mã đẹp nên mua ủng hộ lần sau","tnh nng ni bttuyt vi
cht lng sn phmtt
ng vi m tdungs

hng giao nhanh ng gi cn thn mu m p nn mua ng h ln sau","['tnh', 'nng', 'ni', 'bttuyt', 'vi', 'cht', 'lng', 'sn', 'phmtt', 'ng', 'vi', 'm', 'tdungs', 'hng', 'giao', 'nhanh', 'ng', 'gi', 'cn', 'thn', 'mu', 'm', 'p', 'nn', 'mua', 'ng', 'h', 'ln', 'sau']",50
"Chất lượng sản phẩm:quas ok
Đúng với mô tả:chuẩn

Máy đẹp chuẩn màu ưng nha mọi người
Quá vip luôn ạ","cht lng sn phmquas ok
ng vi m tchun

my p chun mu ng nha mi ngi
qu vip lun ","['cht', 'lng', 'sn', 'phmquas', 'ok', 'ng', 'vi', 'm', 'tchun', 'my', 'p', 'chun', 'mu', 'ng', 'nha', 'mi', 'ngi', 'qu', 'vip', 'lun']",50
"Tính năng nổi bật:Tot
Chất lượng sản phẩm:Tot
Đúng với mô tả:Tot

Giao hàng nhanh, đóng gói cẩn thận. Mua sale 30củ3 khá tốt so với cửa hàng. Hi vọng không lỗi.","tnh nng ni bttot
cht lng sn phmtot
ng vi m ttot

giao hng nhanh ng gi cn thn mua sale c kh tt so vi ca hng hi vng khng li","['tnh', 'nng', 'ni', 'bttot', 'cht', 'lng', 'sn', 'phmtot', 'ng', 'vi', 'm', 'ttot', 'giao', 'hng', 'nhanh', 'ng', 'gi', 'cn', 'thn', 'mua', 'sale', 'c', 'kh', 'tt', 'so', 'vi', 'ca', 'hng', 'hi', 'vng', 'khng', 'li']",50
"Dùng 10 ngày trộm vía không thấy có vấn đề gì, đầy đủ hoá đơn và bảo hành",dng  ngy trm va khng thy c vn  g y  ho n v bo hnh,"['dng', 'ngy', 'trm', 'va', 'khng', 'thy', 'c', 'vn', 'g', 'y', 'ho', 'n', 'v', 'bo', 'hnh']",50
"Đóng gói cẩn thận . Hàng đúng mô tả . Ship thân thiện , nhiệt tình",ng gi cn thn  hng ng m t  ship thn thin  nhit tnh,"['ng', 'gi', 'cn', 'thn', 'hng', 'ng', 'm', 't', 'ship', 'thn', 'thin', 'nhit', 'tnh']",50
"iphone 15 pro max hộp mình giao bị móp bên hông hộp bên ngoài dù người ta nói nó duoc giao tuyến riêng, mà gấp quá phải lấy hên là hộp bên trong không sao",iphone  pro max hp mnh giao b mp bn hng hp bn ngoi d ngi ta ni n duoc giao tuyn ring m gp qu phi ly hn l hp bn trong khng sao,"['iphone', 'pro', 'max', 'hp', 'mnh', 'giao', 'b', 'mp', 'bn', 'hng', 'hp', 'bn', 'ngoi', 'd', 'ngi', 'ta', 'ni', 'n', 'duoc', 'giao', 'tuyn', 'ring', 'm', 'gp', 'qu', 'phi', 'ly', 'hn', 'l', 'hp', 'bn', 'trong', 'khng', 'sao']",50
"Tuyệt vời cam chụp đẹp 
Máy cầm vừa tay
Chất lượng tuyệt vời sang trọng","tuyt vi cam chp p 
my cm va tay
cht lng tuyt vi sang trng","['tuyt', 'vi', 'cam', 'chp', 'p', 'my', 'cm', 'va', 'tay', 'cht', 'lng', 'tuyt', 'vi', 'sang', 'trng']",50
"Chất lượng sản phẩm:Tốtt
Đúng với mô tả:đúngg
Tính năng nổi bật:hiện đại và sang trọng

Mua ở shop nhiều lần, rất ưng bụng, giao hàng nhanh, đóng gói cẩn thận nữa. Đáng tiền","cht lng sn phmttt
ng vi m tngg
tnh nng ni bthin i v sang trng

mua  shop nhiu ln rt ng bng giao hng nhanh ng gi cn thn na ng tin","['cht', 'lng', 'sn', 'phmttt', 'ng', 'vi', 'm', 'tngg', 'tnh', 'nng', 'ni', 'bthin', 'i', 'v', 'sang', 'trng', 'mua', 'shop', 'nhiu', 'ln', 'rt', 'ng', 'bng', 'giao', 'hng', 'nhanh', 'ng', 'gi', 'cn', 'thn', 'na', 'ng', 'tin']",50
"máy chuẩn chính hãng VNA, xịn mịn, ko có gì để chê cả, máy cực kỳ đẹp",my chun chnh hng vna xn mn ko c g  ch c my cc k p,"['my', 'chun', 'chnh', 'hng', 'vna', 'xn', 'mn', 'ko', 'c', 'g', 'ch', 'c', 'my', 'cc', 'k', 'p']",50
"Đúng với mô tả:ddusng mo ta
Chất lượng sản phẩm:tot
Tính năng nổi bật:ip15

Shop đóng gói kĩ 
Giao hàng nhanh
Shippeer vui vẻ","ng vi m tddusng mo ta
cht lng sn phmtot
tnh nng ni btip

shop ng gi k 
giao hng nhanh
shippeer vui v","['ng', 'vi', 'm', 'tddusng', 'mo', 'ta', 'cht', 'lng', 'sn', 'phmtot', 'tnh', 'nng', 'ni', 'btip', 'shop', 'ng', 'gi', 'k', 'giao', 'hng', 'nhanh', 'shippeer', 'vui', 'v']",50
"Tính năng nổi bật:Đa dạng
Chất lượng sản phẩm:Tốt
Đúng với mô tả:IP Promax256

Shop đóng gói cẩn thận sản phẩm chính hãng dùng yên tâm ,thật ra mình cũng e ngại đặt trên Shopee với mệnh giá cao như này.Nhưng khi dùng sản phẩm thấy hài lòng","tnh nng ni bta dng
cht lng sn phmtt
ng vi m tip promax

shop ng gi cn thn sn phm chnh hng dng yn tm tht ra mnh cng e ngi t trn shopee vi mnh gi cao nh nynhng khi dng sn phm thy hi lng","['tnh', 'nng', 'ni', 'bta', 'dng', 'cht', 'lng', 'sn', 'phmtt', 'ng', 'vi', 'm', 'tip', 'promax', 'shop', 'ng', 'gi', 'cn', 'thn', 'sn', 'phm', 'chnh', 'hng', 'dng', 'yn', 'tm', 'tht', 'ra', 'mnh', 'cng', 'e', 'ngi', 't', 'trn', 'shopee', 'vi', 'mnh', 'gi', 'cao', 'nh', 'nynhng', 'khi', 'dng', 'sn', 'phm', 'thy', 'hi', 'lng']",50
"Đúng với mô tả:ok

Sản phẩm tốt, video mang tính chất nhận xu. Lần sau sẽ ủng hộ tiếp","ng vi m tok

sn phm tt video mang tnh cht nhn xu ln sau s ng h tip","['ng', 'vi', 'm', 'tok', 'sn', 'phm', 'tt', 'video', 'mang', 'tnh', 'cht', 'nhn', 'xu', 'ln', 'sau', 's', 'ng', 'h', 'tip']",50
"Sản phẩm chính hãng, dùng mượt. Nhưng vợ xài rồi, tiếp tục xài cái ip12",sn phm chnh hng dng mt nhng v xi ri tip tc xi ci ip,"['sn', 'phm', 'chnh', 'hng', 'dng', 'mt', 'nhng', 'v', 'xi', 'ri', 'tip', 'tc', 'xi', 'ci', 'ip']",50
